,title,lable,score,link,time,count,comments
103,创意定格纸制美食《肉丸笔尖面》,创意,8,http://www.vmovier.com/49789?from=index_new_img,2016/8/9,557,挺好的！！！！！ 看饿了，想起早些年类似的片子了 真得会玩啊！ 翠花，来碗通心粉 会玩，这么有创意 其实这种风格早就有 我小时候看过一个叫鳄梨沙拉的 话说你的小时候...也仅仅是四年前吧... http://www.vmovier.com/19487?from=search_post第85届奥斯卡最佳动画短片提名《鳄梨色拉》想到了这部。 我要一份通心粉?? 卡哇伊訥～～ 逼格满满 突然想按照视频自己做一碗真材实料的肉丸笔尖面 好玩！^O^ 好有才！这都想得到！ 挺有意思的 竟然看饿了 不错不错，很会玩 猪肉牛肉，我算是看出来肉丸的食材了 我去给你下碗面 好啊好啊 ……老板，来碗肉丸粗面(?>? 没有粗面 没有肉丸 老板，来碗粗面(づ ●─● )づ 没有肉丸和粗面 (??益?)…………米有牛丸和粗面，那为什么不把我的钱还给我……我要告诉你麻麻 撒娇也不给你糖吃 ……不给我吃糖，也米有牛丸和粗面，……(??益?)坏姐姐 好创意 
104,打破性别界限获奖短片《美丽到家》,剧情,8.3,http://www.vmovier.com/49765?from=index_new_img,2016/8/9,411,乙？ 猝不及防的广告感 一？？？9 我想到一个电影《丹麦女孩》根据上世纪30年代的真人真事创作，讲述的是丹麦变性艺术家Einar Wegener和妻子Greta Wegener的故事。 06006 ？ 一 乙 看开头我以为自己在看剪刀手爱德华 做自己最棒 性别一直是一个人类内心无法跨越的鸿沟 www.slvdy.com 有点感人 有趣 ……有一瞬间，以为那个扮女装的男人是汤姆.汉克斯……嘻嘻，开头挺酷 ladies together，我觉得太棒了 打破常规，打破局限，做自己 ！！ 讨厌化妆，好难 支持 是废材特工的那个女士吗？超像诶，你们发现没有。 有点感觉不适，美----真是个主观的东东 开头让我想起了剪刀手爱德华 没有很大的波澜，却将一个深刻的道理阐述出来了，可谓深入浅出 对最后的结局很满意！不惜在乎任何人的看法！ 但觉得有一点还是，她过不了自己母亲那一关啊 喜欢这种淡淡的，却很有力量 看完居然很感动（虽然题材有点……） 
105,励志女性视角大选宣传片《希拉里们的故事》,纪录,7.9,http://www.vmovier.com/49728?from=index_new_img,2016/8/4,341,走到今天不容易，你只差一步就登天了。 真的，其中有一点感谢男士的，感觉说的真的很好，感谢字幕组，非常详细的注释。 知道这是竞选视频，可是还是忍不住感动 因为有这些伟大的女性，女性才真正的站起来 喜欢梅丽尔·斯特里普 川普也物化女性，比如稿选美什么的。都黑心 给希拉里洗白的，克林顿夫妇干了多少坏事。。 美国人搞政治运动，煽情起来真是有一套 just so so 打鸡血了 看见梅姨我就进来了。演过撒切尔的梅姨自己也是女性之光啊 希拉里和川普都在拉拢明星助阵，不过前几天看到新闻说Justin Biber拒绝了川普团队。嗯，是在专心抓小精灵么 哈哈 You raise me up！音乐给煽情加了好多分 感觉能马上起来去战斗 
106,桂纶镁城市主题微电影《再见》,广告,7.9,http://www.vmovier.com/49731?from=index_new_img,2016/8/4,1059,再见，那年的《蓝色大门》，我们的纯真年代！ 桂纶镁像我第三任女友 我镁 看见桂纶镁我就点开来看了。喜欢文艺气息。引人深思，告别过去。看着过去的自己曾经的记忆历历在目，再见，为了更好的你。 有人知道里面的双肩背包牌子吗？ 桂纶镁啊！女神啊！每个角度，每个造型都美到爆炸！ 是賣咖啡的？這麼好的片子?? 离开杭州坐高铁时的感受！ 如果最后擦掉眼泪TAT变^_^ 平均好酸，科科～ 良心广告，其实更不愿意说是广告 品牌就应该有点担当，不能老是自卖自夸，我喜欢这样的广告， 在城市，一杯咖啡里探索人生，原来是广告 创意和形式都很好！眼前一亮，但是个人觉得观点出走，探索..跟产品的关系有点弱，在城市探索城市的solgan与咖啡本身并没有太多解读，不是太容易明白  其实观众这么一过脑 以后路遇咖啡馆名字带city的 或者外带杯那个大大的表情 应该很容易想起这个故事吧 然后故事的亲切感会带他进去探索 P.S.在国内大众消费者心理上看，进入一家不熟悉的咖啡／茶馆，本身就像是一种探险 都是冲着桂纶镁来的么？马丹，我也是呀 桂纶镁女神啊！！！初恋啊！！不能说的秘密，看了不下于20遍！ 再见 自己 优点都能看到，然而缺点并不是。要平常心 ……桂纶镁好不容易说了句台词……台词出来后TMD瞬间不想点赞惹 创意牛逼啊 桂纶镁大爱 再见 
107,青春不散场毕业展映TOP5《INSPIRATION 灵感》,剧情,8.2,http://www.vmovier.com/49744?from=index_new_img,2016/8/4,271,对摄像机镜头景别画面构成和光线的处理太厉害了！很美！故事虽然不是很突出，但是作为一个短片，真的很棒！！文艺艺术短片看着很舒服不就可以吗！ 啥时候大陆的长篇电影能有这样的审美啊！！！！！ 剪辑上有亮点，值得学习，可是故事展开我觉得还有欠佳吧 挺抑郁，没看懂 这个作家是因为女朋友自杀（跳楼）而得了抑郁症，故事的开始是在一年前的那个楼顶上 …… ? 摄影灯光美术确实品质很高，剪辑也很好，值得学习。但是从头到尾都没说清楚故事、只是在故弄玄虚。人物的矛盾有了——他有抑郁症，那他的人物性格呢？矛盾从何产生？他是怎么解决这些矛盾的？ 这些才是应该注重的东西。否则，再怎么华丽的镜头也是无意义的，不如去拍MV。 you can you up. 这不是长片，画面即语言，情感不一定非得靠故事表达 很棒，我们怎么才能拍出这种感觉的？ 怒豆渣也认为摄影、灯光、美术等可圈可点. 
108,海泥清洁面膜《造物集》S04E05,生活,7.5,http://www.vmovier.com/49747?from=index_new_img,2016/8/3,382,……材料哪里有卖？……虽然很喜欢造物集的东西，但是很想尝试自己动手……嘻嘻(??ω??)?? 请关注造物集的微信号哦，会有材料购买渠道推荐！ ??????阿里嘎都！ 这个字幕和“造物集”是什么字体？ 支持造物集??希望出更多??好喜欢，准备去淘宝大购买，好心奋，第一次那么放心的去购买?? 什么时候能上淘宝，能买呢？ 淘宝搜索：造物集品牌官方店，就可以买到视频中的产品哦！， 看过来，看过来；） 所以说所谓的玫瑰精华，就是泡了干玫瑰的水蒸发而成？这不还是水蒸气吗... 不全是 gghh 背景音乐是什么呀～好好听～有没有人知道呢？ 一个字，买买买！ 一个字：做 手残，做不出～ 你可以去他们的淘宝店铺买 做女人真的好麻烦呢 沙发ヘ(^_^ヘ) 
109,日本常败赛马传奇纪录片《失败者之光》,纪录,8.5,http://www.vmovier.com/49723?from=index_new_img,2016/8/3,658,人们对一匹马失败的宽容 有时候远远超过了其他人 很好看，但并不打动我。因为我觉得这是一部讲营销的片子。哈哈哈！可以从中学习到关于营销的知识，虽然我对营销的理解很少，但我觉得营销就是要从人心出发的。 没人想起海饼干？ 配乐棒呆了，这种纪录片再来1打也能看完~ 人看到了输赢、看到希望、看到坚韧，??看到了沧桑巨变 如果只论输赢那不是人生，那是战争。 奔腾年代?? 哈哈 哈哈 动画记事结合，好的不得了 我也好喜欢 来来来 红花与绿叶的故事，感动 最感动的是春丽每次比赛都还元气明朗啊~！ 马：我不是跑得最快的，但我是活的最久的～ 跑最快的只有一个，只要活的最久，就有可能跑过最长的路途，看过最多的风景 中国从来不缺优秀的故事 缺乏的是敏锐的眼光 挺好的 有几处泪点 动画做的挺好 它印证着日本失去的十年 ！ 这片子叫人看得稀里哗啦 高，实在是高 参访类纪录片能否多一点 看到合适的会及时推荐哒~要是有我们没发过的佳作，也欢迎推荐呐 
110,H&M励志短片《向每一次胜利致敬》,广告,7.6,http://www.vmovier.com/49724?from=index_new_img,2016/8/3,759,"凡事皆不易，为自己的每一次胜利喝彩 通篇没有还没有hm?，这就是广告的伟大之处。 nothing came easy,but nothing really important does 非常好 最后亮了……那是谁岳父来着？……忘掉了…… 开始行动就是胜利，无论你年龄几何 旁白不错 血性 运动精神让人振奋 有点像耐克的活出伟大 大神们！！背景音乐！！！ 求背景音乐 现在找到背景音乐了吗？ 最后那位是变性人吗。。。 以前是美国的什么奥运冠军，后来成了卡戴珊的继父，现在变性闯进了时尚圈…… 变，变，蜕变 run 为胜利 已经感觉到奥运会就要来了 漂亮~！H&M做的广告也棒棒的哒，最喜欢看这样有故事，有血性，由内涵，有态度的广告了~！ nice "
111,青春不散场毕业展映TOP5《言行疑致》,剧情,7.8,http://www.vmovier.com/49735?from=index_new_img,2016/8/3,351,什么抄袭国外微电影，这部片子的灵感应该来源于杜琪峰韦家辉的《神探》，作者应该也是杜老大的拥趸，所以这是一种学习或者致敬。并没有什么不可以，作者也没有厚着脸皮说这就是他本人的创意，你们这帮吃了酸葡萄的狐狸。。 这厮人格分裂吗？ 结束花絮时候的背景音乐是什么？求 同为学生!!! 抄袭就是抄袭。没有什么抄袭的好。 可以讲临摹，不要讲作品。 如果大家都为了抄袭开脱洗白，我们永远都没有好东西。 人格分裂 不对影片作评价了，很多人观影素质也就那个水平了吧。 没看懂，谁能跟我解释下呀 应该是他杀的人，男警官是他幻想出来如何应对警察的拷问，预演让自己怎么开脱罪行 他想出来的人说的话好像唐唐 先不说抄袭，作为一个学生做到这个级别的，真的很厉害！学生时期就能使用悬拟片拍摄手法，而且颜色没问题，动作画面剪辑节奏感非常好! 最后结局悬念，真相到底如何？ 看了深藏不露，结尾是一样的，这部只是多加了一部打斗戏。。 没错 抛开剧作结构桥段不谈，人家室内打斗镜头设计和剪辑可能真的比很多干了很多年的人都好太多，所以拿作品说话，别用嘴 打得太好玩了。我已经一帧一帧拉过了 确实很厉害。  you can you up，no can no bb～ 不错 抄袭 桥段来自 国外微电影 深藏不露 抄袭 广美毕业展时候在展厅看过，一堆毕业作品里面水平算中等吧。个人更喜欢那个如意古董店。记得这电影当时不是现在这个名字 我觉得不错 不错，一个学生能拍成这样 
112,超现实主义讽喻动画《断头歌手》,动画,8,http://www.vmovier.com/49737?from=index_new_img,2016/8/3,481,国外学生和国内学生作品 真是半斤黄金和八两废铁的差距 滚蛋吧你 没有必要过度的太高或者贬低吧，作品 都是作者用心做出来的，随便一句话就否定了别人的努力也是很不好的吧！的 正巧在看奥逊威尔的1984。书中贫民窟的酒吧，象征着强压之下的怯怯发声，人们在自己心声指使下去反抗“大头”却被强大的手腕给压制，一次次的压制下，人们换掉了能独立思考的大脑，封住了可以发表理想的嘴巴。音乐变成了独裁者口中的旋律，听歌的全是没有嘴巴被程式化批量出来的独裁工具。歌手和和他的灵魂，全都不在了。 乔治.奥威尔 动物农场也不错.. 为什么我想到了郭沫若…… 作品不错，密集恐惧症不行?? 挺好的创意 挺好的 节奏有点慢，没耐心，怎么办？！ 讽刺的对象分明是俄毛 拉出去续了 挺深奥 开始不是不让唱，而是群情激愤，砸碎独裁者的肖像 密集恐惧症患者表示已经吐了 虽然作品的确不错 小编这错别字也是。。。见见浮现在面前、射日心魄。。。 不知中国有没有自动校对软件？ …………先抛开剧情…画面，画面！！…………鸡皮疙瘩…… 文化人的悲哀，呜呜呜！ 感觉故事不是像小编说的那样，而是：反抗军（类似）强行让主角当精神领袖，反抗独裁者（但是失败了）。失败后独裁者看中主角的才华，给他换了个身份，让他为自己歌唱。 么么么，我想和你做朋友。 小编大大，您好啊，朋友什么的，我们的发展速度会不会太快了（窃喜） 情节还是看不明白，只明白开始不让唱，把头取下放到别人身上，但是没唱。。。感觉有但说不出，是好片，以后慢慢研究，， 强行讽刺美帝支持的埃及军政府 开始的时候唱给起义军听到（掌声响起，反应热烈，感觉找到了精神领袖），扔酒瓶也是扔给独裁者。（但是主角也害怕这起义军的暴虐），后面被强行当了精神领袖。 好瓦心，好多大虫纸 哎呀，回复错了，本来要评论的 偶，是这样 开始不让唱是因为他主角的歌声唱出人民的心声(人民都讨厌独裁)后来换个身体就是让主角去歌颂独裁者（身体是军人的身体 军人代表服从） 主角反感这样做所以挣扎着没出声 是的，任何人都可以成为评论家 。 不错 良心作品 中间那段超现实表现的很到位，让人头皮发麻 超现实的鸡皮疙瘩 独裁，控制言行，首先就得从文化下手 不明觉厉 
